data,label
A 떠나 햇살 가득 한 저 하늘 속 던져 봐 너 미소 짓는 얼굴 행복 걸 있을게 우리 시간 속 슬픔 후회 제로 걸 B 만난 어제 상큼 과일 향 느껴져 가볍게 설레게 네 손 잡았잖아 달콤한 이 멜로디 C 사실 널 좋아해 솔직하게 그래 좋아해 너 지금 어떤지 난 모르겠어 사실 난 알겠어 솔직하게 그래 몰랐어 Let s make Some To Love On Peach 우린 알 있잖아 hook 달콤한 제로 free sugar 처럼 가볍게 상큼 하게 널 위 제로 나 리듬 너 따라갈래 A 떠나 별빛 가득 한 밤하늘 속 던져 봐 너 잠 드는 이 밤 행복 걸 있을게 우리 시간 속 슬픔 후회 제로 걸 B 바라만 보고서 새 하얀 우유 녹잖아 가볍게 설레게 네 손 잡았잖아 부드러운 이 멜로디 C 사실 널 미워해 솔직하게 그래 좋아해 너 지금 어떤지 난 모르겠어 사실 난 몰랐어 솔직하게 그래 좋았어 Let s make Some To Love On Cream 우린 알 있잖아 hook 달콤한 제로 너 Cream 처럼 가볍게 부드럽게 널 위 제로 나 리듬 너 춤 출래 D 모나카 속 크림 곳 무지개 빛 그 젤리 Uh 소중해 향기로히 멜로디 끌어안아 C 사실 널 좋아해 솔직하게 그래 좋아해 너 지금 어떤지 난 모르겠어 사실 난 알겠어 솔직하게 그래 몰랐어 Let s make Some To Love On Peach 우린 알 있 잖아 hook 달콤한 제로 free sugar 처럼 가볍게 상큼 하게 널 위 제로 나 리듬 너 따라갈래,댄스
오늘 따라 기분 이상해 내 왜 그런 걸까 자꾸만 예고 찾아와 익숙한 너 모습 또 다른 감정 이 뭐 어느새 너 맘속 들어와 구름 위 떠오르듯 내 기분 저 하늘 I fly high I fly high 내게 다가와 날 안아줘 사랑 한다고 말 해줘 내게 다가와 날 안아줘 분홍 빛 널 내게 줘 살랑이는 바람 네 불어와 몸 감싸고 눈앞 새로운 세상 펼쳐져 내 세상 온통 분홍색 색칠 너 내 모든 걸 줄 줄 구름 위 떠다니듯 내 기분 저 하늘 I fly high I fly high 내게 다가와 날 안아줘 사랑 한다고 말 해줘 내게 다가와 날 안아줘 분홍 빛 널 내게 줘 내게 다가와 날 안아줘 사랑 한다고 말 해줘 내게 다가와 날 안아줘 분홍 물감 날 색칠 해 줘,댄스
HEY 우리 사이 보이지 않는 뭔가 있어 말 설명 안 되는 yeah 우린 비슷해 달라 보이 비슷해 취향 입맛 It goes like hey yay yeah 넌 내 마음 들여다 보는 것 같아 hey yay yeah 세상 우리 둘 있는 것 같아 HEY 넌 내 제일 좋아하는 것 중 제일 좋아하는 거 눈빛 맞출 때 더 바라는 게 없어 My mind oh my mind You are on my mind 하나 열 전부 BABY YOU RE MY FAVORITE WOO WOO WOO WOO 서로 가진 컬러 WOO WOO WOO WOO 다르지만 잘 어울려 WOO WOO WOO WOO 틀림없는 마음 WOO WOO WOO WOO Oh yeah BABY YOU RE MY FAVORITE 향수 쓰지 않아도 은은한 너 향기 좋아 MY FAVORITE PART 웃으면 달이 되는 눈 모양 날 안아줘 나 마음 놓아 YOU RE MY FAVORITE WOO It goes like hey yay yeah 넌 내 마음 들여다 보는 것 같아 hey yay yeah 세상 우리 둘 있는 것 같아 HEY 넌 내 제일 좋아하는 것 중 제일 좋아하는 거 눈빛 맞출 때 더 바라는 게 없어 My mind oh my mind You are on my mind 하나 열 전부 BABY YOU RE MY FAVORITE 네 앞 서면 마음 뜨거워져서 줄 모르겠어 바라봄 기분 들떠서 자꾸 안아주고 싶어져 HEY 넌 내 제일 좋아하는 것 중 제일 좋아하는 거 눈빛 맞출 때 더 바라는 게 없어 My mind oh my mind You are on my mind 하나 열 전부 BABY YOU RE MY FAVORITE WOO WOO WOO WOO 서로 가진 컬러 WOO WOO WOO WOO 다르지만 잘 어울려 WOO WOO WOO WOO 틀림없는 마음 WOO WOO WOO WOO Oh yeah BABY YOU RE MY FAVORITE,댄스
바빠 파 따 타 가까 카 자 짜 차 사 싸하 마나 자음 아홉 개 소리 아 오우 애 외위 여요 유 얘예 워 왜웨 모음 스물 개 소리 말 해 봐 설순 치후 불러 봐 설순 치후 우리 모두 느껴 봐 발음 기관 본뜬 기역 니은 미음 시옷 이응 다섯 글자 세상 모든 소리 들어 봐 또 하고 싶은 말 외쳐 봐 신비로운 사연 감추었던 비밀 진실 전 해줘 아야 우유 가나다 라마 바사 차카 타파 이제 들려 줘 너 마음 지금 전해 줘 너 사랑 아야 우유 가나다 라마 바사 차카 타파 모음 스물 하나 자음 아홉 더해 마흔 가지 소리 세상 느껴 봐 하늘 땅 만나 사람과 만난다면 하루 은 충분해 하늘 땅 사람 본뜬 아 오우야 여요 유 열 글자 세상 모든 소리 들어 봐 또 하고 싶은 말 외쳐 봐 신비로운 사연 감추었던 비밀 진실 전 해줘 아야 우유 가나다 라마 바사 차카 타파 이제 들려 줘 너 마음 지금 전해 줘 너 사랑 아야 우유 가나다 라마 바사 차카 타파 모음 스물 하나 자음 아홉 더해 마흔 가지 소리 세상 느껴 봐 들려 줘요 이 소리 들리나요 달콤하게 부드럽게 우리 모두 말 해 봐요 아야 우유 가나다 라마 바사 차카 타파 이제 들려 줘 너 마음 지금 전해 줘 너 사랑 아야 우유 가나다 라마 바사 차카 타파 모음 스물 하나 자음 아홉 더해 마흔 가지 소리 세상 느껴 봐 아야 우유 가나다 라마 바사 차카 타파 이제 들려 줘 너 마음 지금 전해 줘 너 사랑 아야 우유 가나다 라마 바사 차카 타파 모음 스물 하나 자음 아홉 더해 마흔 가지 소리 세상 느껴 봐,댄스
I m a killa 환상 깰 yeah 나 달라 Another FOX yeah I don t wanna stay here tonight Aww 이런 나 맘 녹여 봐 Aww Baby We don t ask for attention Baby We don t ask for attention 큼 Fox 날 따라와 내 꼬리 물어봐 큼 Fox 날 따라 하고 싶은 거 알 여우 여우 알아보는 법 네 점수 매길 사람 아냐 따라 해 따라 해 자 자 Baby We don t ask for attention Baby We don t ask for attention Baby We don t ask for attention Baby We don t ask for attention 큼 Fox 날 따라와 내 꼬리 물어봐 큼 Fox 날 따라와 내 꼬리 물어봐 큼 Fox,댄스
덤덤하게 숨겨야 해 누구 알 수 없게 냉정하게 다그쳐야만 해 나 행복해 고요하게 삼켜야 해 흔적 하나 없게 내게 말 해 욕심 내면 돼 나 행복해 난 괜찮아 봐 웃어 공허한 눈동자 난 요동 있는데 들 비웃는 것 같아 만약 붉은 실의 인연 알 수 있다면 힘겹게 피어 이 설렘에 아프지 않을텐데 아냐 고마워 내게 이런 감정 알려줘서 나 잠깐 아파하다 행복하다 말 할게 꼼꼼하게 버려야 해 슬퍼 할 틈 없게 당연하게 받아들여야 해 나 행복해 잔인하게 지워야 해 후회 할 수 없게 거짓말 해 아무렇지 않게 나 행복해 안 괜찮나 봐 울어 공허한 눈동자 난 체념하고 있는데 들 비웃는 것 같아 만약 붉은 실의 인연 알 수 있다면 힘겹게 피어 이 설렘에 아프지 않을텐데 아냐 고마워 내게 이런 감정 알려줘서 나 잠깐 아파하다 행복하다 말 할게 난 좋아한단 말 조차 하지 못 해 너 흠집 되서 상처 될까봐 만약 붉은 실의 인연 알 수 있다면 힘겹게 피어 이 설렘에 아프지 않을텐데 아냐 고마워 내게 이런 감정 알려줘서 나 잠깐 아파하다 행복하다 말 할게,댄스
변한건 없어 But need to change 조금 천천 need a change of pace 지나간 미래 illusion 시간 어긋나도 love is same 이어져있어 벗어나는 방법 없어도 켜 버린 이 공간 속 We re gonna be fine yeah you and I I don t want a broken heart 항상 너 난 끌려와 더 멀어져도 더 밀어내도 그 떨림으로 이어지는 지금 우리 사인 In space 그 떨림으로 이어지는 지금 우리 사인 In space Sun comes up 변한 게 없어 보이진 않어 내 느끼는 걸 너 느껴 나 기억 Being with you Wondering if you are thinkin bout me too No 연결 돼있어 벗어나는 방법 없어도 켜 버린 이 시간 속 We re gonna be fine yeah you and I I don t want a broken heart 항상 너 난 끌려와 더 멀어져도 더 밀어내도 그 떨림으로 이어지는 지금 우리 사인 In space 그 떨림으로 이어지는 지금 우리 사인 In space 어디 서든 I can have you 빈 공간 여긴 없어 너 아는 나 Space time Feel the space 어디 서든 I can have you 빈 공간 여긴 없어 너 아는 나 Space time Feel the space I don t want a broken heart 항상 너 난 끌려와 더 멀어져도 더 밀어내도 그 떨림으로 이어지는 지금 우리 사인 In space 그 떨림으로 이어지는 지금 우리 사인 In space,댄스
미스터 리 어디 가세 서둘러 가다가 꼭 넘어지겠어요 미스터 리 짐 좀 내려놔요 서 있다간 허리 다치겠는 걸 시간 부족해서 오늘 달리 있나요 그 누구 그대 탓 하지 않는 것 나 멀리 가기 위해 좀 쉬어가세요 주위 둘러볼 줄 아세요 미스터 리 맘 문 열어요 Oh can t you see 미스터 리 참 알 수 없군요 고장 계산기 론 해답 찾을 순 없을 거 후회 없을 거 단단히 각오 했겠죠 말 해도 말릴 수 없는 것 알아요 조용히 속마음 들여다보세요 보이지 않는 걸 느껴 보아 미스터 리 What a mystery Hey Mister Lee 저 물결 들리니 어제 오늘 내일 하루 하루 흐르는 시간 널 붙잡아 놓으려 해 Hey Mister Lee 저 유리창 너머 보지 못 듣지 못 모르는 세상 널 기다리고 있네 미스터 리 모두 괜찮아요 내일 아침 오면 새로운 시작 하면 되요,댄스
우린 한참 앉아있었지 이름 모를 정류장 나란히 그냥 참 설레던 느낌 뜻밖 하루 오히려 좋아 우린 자주 길 잃을 테 아마 그때 행복할 매일 지는 해 바라보면서 완벽한 모든 곳 You hoo Now it s time for you and I 사랑 하기 좋은 날 넌 나 L O V E Come with me yeah My Destination Woo hoo hoo Woo hoo hoo woah My Destination Woo hoo hoo Woo hoo hoo woah My Destination 눈 감고 골라 난 쪽 가볼까 그 어디 좋은 걸 With you in love 북적 거리 거리 숲 바다 Okay Now I m ready to leave 우린 다툴 테 금세 바보 웃게 될 나를 바라보는 너 보면서 풋풋한 모든 곳 You hoo Now it s time for you and I 사랑 하기 좋은 날 넌 나 L O V E Come with me yeah My Destination Oh you hoo hoo I like the stars Oh you hoo hoo Deep in your eyes 날 보는 그 눈빛 더 깊이 빠져들어 손 잡고 You and I 온 세상 헤매도 좋아 넌 나 L O V E Come with me yeah My Destination Woo hoo hoo Woo hoo hoo woah My Destination Woo hoo hoo Woo hoo hoo woah My Destination,댄스
New dream 시작 해 모든 것 완벽해 설렘만이 가득해 It s a good day 잡아 Hold my hand 눈부신 세상 앞 우린 지금 발 떼 Make a good day Love dream 기대해 보여줄게 널 위해 매일 새롭게 It s a good day 항상 With my friends 달려갈게 너 주저 하지 않을래 Make a good day Good day It s a good day It s a good day 감은 눈 뜨면 햇살 길 비춰 나와 Move on 떠나 Anywhere 기분 좋은 예감 맘 들떠 펼쳐지고 있어 우릴 위 Way New dream 시작 해 모든 것 완벽해 설렘만이 가득해 It s a good day 잡아 Hold my hand 눈부신 세상 앞 우린 지금 발 떼 Make a good day Good day It s a good day It s a good day It s a good day It s a good day 기다렸어 Babe 긴 밤 지나도록 가장 멋진 날 선물 해 줄 무엇 We do 어디 We go 만들어 가는 우리 Day New dream 시작 해 모든 것 완벽해 설렘만이 가득해 It s a good day 잡아 Hold my hand 눈부신 세상 앞 우린 지금 발 떼 Make a good day Good day 계속 될 이 여정 끝 없어 Never Yeah we keep going up up up up 모든 순간 나 Beautiful daily Tonight we will go with you all day New dream 시작 해 모든 것 완벽해 설렘만이 가득해 It s a good day 잡아 Hold my hand 눈부신 세상 앞 우린 지금 발 떼 Make a good day Good day It s a good day It s a good day It s a good day It s a good day,댄스
복잡하게만 생각 하면 네 머리 깨지는 이 세상 다양한 사람 모두 살아가고 있어 생각 해봐도 절대 이해 할 사람 있고 주는 거 밉게만 보이는 그런 사람 있는 아주 간단해 Simple 좋으면 만나 Keep on 아주 간단해 Simple 싫으면 싫다 말 안 만나면 돼 살아가는 게 행복해야지 사람 때문 열 받으면 불행할 뿐 그러니 그냥 싫으면 인연 끊어 할 사이 하면 최대한 엮 않게 해 가볍게 생각 하면서 그냥 최소한 관계 아주 간단해 Simple 좋으면 만나 Keep on 아주 간단해 Simple 싫으면 싫다 말 안 만나면 돼 아주 간단해 Simple 좋으면 만나 Keep on 아주 간단해 Simple 싫으면 싫다 말 안 만나면 돼 꿀리지 말 어차피 사는 건 모두 자기 믿는 것 자신감 가져 넌 정말 잘 났어 정말 자존감 지켜가 간단하잖아 심플 하잖아 모든 게 마음 가는 대로 복잡한 생각 버리고 살 만이 간단해 Simple Simple Simple Simple Simple Simple 해 Simple Simple Simple Simple Simple Simple 해,댄스
낯선 전율 휩싸인 채 점점 커지는 심장 파동 바로 지금 무모해질 time 온 몸 던져 wild wild west Welcome to my rodeo 거침 달리는 mode 이런 기분 fantastic 미쳐 가는 걸 두 눈 부릅떠 don t stop 달려 더 달려가 난 pum pum ready to go 마주 닿은 시선 끝 니 모든 게 날 끌어당겨 더 참을 생각 없어 난 온 힘 다해 질주 할게 right now 쉴 틈 터지는 my love 그 무엇 막 수 없어 Feel like crazy 쏟아내 모두 상관없어 ready or not Burn the fire fire all in 뛰어들어 ready or not 지금 이 떨림 속 ready set go Oh eh oh eh oh 터질 것 같은 feel Oh eh oh eh oh 심장 getting loud 준비 끝났어 get ready here I go Let s go 호흡 뱉어내 처음 난 불 붙은 다음 달려가 you gotta lay low Cuz I ll be coming in hot ready or not 두려워하지 마 give it a shot 앞 보고 never stop get set ready go Left 아님 right 어디 말 해 Where you at I ll go there 복잡하게 고민 no more 속도 더 높여 no matter what you do yeah 걷 잡 수 없는 이 feeling 하나로 날 가득 채워 적당히 할 맘 없어 난 누가 뭐라든 가 right now 벅찬 맘 higher 그 무엇 막 수 없어 Feel like crazy 어디 달려가 상관없어 ready or not Burn the fire fire all in 시작 해 봐 ready or not 지금 이 떨림 속 ready set go Oh eh oh eh oh 터질 듯 뛰는 heart Oh eh oh eh oh 거 됐어 난 준비 끝났어 get ready here I go 게로 should I go 숨 쉴 수 없는 순간 점점 더 가까워져 로만 채워진 view 후회 따윈 안 남게 너 집중 해 tonight 다른 건 전부 중요 치 않아 now 상관없어 ready or not Burn the fire fire all in 밀어 붙여 ready or not 널 향 떨림 속 흠뻑 빠져 Oh eh oh eh oh 보이지 않는 길 Oh eh oh eh oh 어디 I don t mind 뜨거운 이 순간 get ready here I go,댄스
